id,source,text,label
adec787df,newsplus,"こぼれ話だが、しばき隊のスレ立てた記者に粘着していた最悪板の奴も
よく統一コピペを貼って回ってた",0
5747526b5,newsplus,"元々は過酷な環境で暮らすための教訓とその地で生きた民族の歴史みたいな宗教なのにな

聖地から遠く離れた異国の地の異教徒の行政サービスの庇護下で暮らしながらの信仰は果たして、彼らが言う全うな信仰と呼べるのだろうか…",0
c32bdc820,livejupiter,いや明るくしていったで。テレビも付けてな。ただ出かける前ゴキブリはベッドの下にいたのは見えたんや。だから探したんやけど…,0
1b1942d44,newsplus,"マンションの隣の部屋のやつがホモであっても気にならない
でも寝食を共にしたり風呂に一緒にはいらんといけないやつがホモだと気持ち悪い",1
a3140d18d,news4vip,"他の事件でも呼び出しくらうようになるのはそんな気にしていないんだけど・・・そういう問題ではないのかな・・?
もし良かったら、夫が無理な理由を教えてほしい。お願いします。",0
f74a7d39c,livejupiter,"あの頃の奴隷ってただ労働してるって意味合いだけじゃなくて差別されるようなガチ奴隷だったんか？
それなら歴史に名を残すのは厳しかったやろなあ",0
4851120b4,newsplus,"要はイスラムのために配慮した食事を作れって事でしょ
だからふざけるな来るなって話",0
f16931a9d,newsplus,"髪を巻けないから取り巻きが羨ましいのかもしれない
醤油塗った海苔でものせれば良いのに",0
3c7ab8ebb,news4vip,"世の中には｢今までの経験から自分の頭の中でマニュアルを作って向上する｣が出来ない奴もおるんや
そういう奴に｢解き方｣を教えても、今までそんな行動してこなかったから、理解出来ないままになると思う",0
c12abccfa,newsplus,"すごいところもあるらしいぞ
自分がみたのは数年前だから、すでに指摘を受けて変更したかもしれないけど",0
c6c34ce0d,news4vip,ヤバい人って言われて真っ先に浮かぶのはヤクザの女とかよりもメンヘラとかビッチとか女の性格的な問題だわ,0
e89cee797,news4vip,"ああ、確かにライブ映像とかならいいね。
ぢ、ライブ音源あんま聞かない俺には不要だな。",0
b48048cd7,livejupiter,"分かる人いたら聞きたいんやけど
ゲームのパワプロの最高球速の査定って
CSやら日本シリーズも入るんかな？",0
5b78bb84a,newsplus,"アメリカ人には二種類いる。
大義名分を利用して利益を得ようとする人間と
大義名分を本気で信じて正義を実行しようとする人間。",0
26c09ebfe,news4vip,これって選挙前に移住して選挙終わったら戻るとか出来るんだろうか,0
a51ad919a,newsplus,"今は在日の巣窟だから、難民と一緒に女を犯しにくるよ
角田事件もそうだったし",0
5af521a47,newsplus,慰安婦問題で解決しないから新しい徴用問題で賠償金がとれるようにしたのはアメリカです。安倍はアメリカに屈します見ていてください！,0
57310a28f,news4vip,"親と縁が残ってるからこそ苦しむのでは？

ならいっそ親の事忘れさせたほうが幸せだと思うが…",0
1dc1da59d,livejupiter,狂人の真似とて大路を走らば、即ち狂人なり。悪人の真似とて人を殺さば、悪人なり。,0
a9ca6c791,newsplus,"パチンコのマルハンは日本を恨むの意味だと
創業者の在日一世犯罪者の会長がぬかしてたな",0
e3d3e578b,news4vip,"まぁ、俺の言ってることは余りあてにしないでくれwwww

必ずいい人は現れるよ",0
3224fc7a4,news4vip,このスレの流れ理解できないの？,0
a6881d562,livejupiter,"２１回２８奪三振

奪三振率1.33",0
fa490b5df,newsplus,"ツイッターでも政府が動いていないと嘘を書いてる左翼が多すぎ
間違った情報を流すのは危険すぎる",0
5fe94d262,newsplus,"でも年収上位に来るのはベンダー系じゃね？
公的なやつでは英国発のITILかね。",0
448a61701,newsplus,"わかるｗｗ
私も「変更」って入力しようとしても、「偏向」って出る。",0
cd0fd5fd3,newsplus,"喜ばない人は、日本人じゃないんじゃないかな？
あと、２時間くらいたったら同じIDでレスいただけるとうれしい",0
44e574dc7,livejupiter,"ワイセ試79％やったけど理数英は９割行ったで
ぶっちゃけこんなやつ山ほどおるやろ",0
655d61650,news4vip,"韓国産、中国産とか書いてるならまだしも、
生産国、加工国を濁す商品は絶対裏があるからアウト",0
422bf30e0,livejupiter,"俺も旧司試受けたけど、裁判官になるのって並大抵努力ねーんだよ
対した努力もしてない奴に弾劾権与えるとかクソやなー思ったわ当時",0
56539d0e8,newsplus,"広告代は部数に比例してないし
押し紙に関しては広告関係無いよ
仮に原価が50％だとしたら販売店に必要以上に売り付ける事で実質原価率を上げてる訳
新聞代には必要以上の新聞社の儲けが掛かってる",0
c51629165,newsplus,そもそも帰化なんぞを認めるべきではない,0
e256460c1,news4vip,"ライチュウの種族値が分からないんすわぁ...誰か教えろやリスナー共(#⌒,_ゝ⌒)",0
8586ffb63,newsplus,"考えてみればガス室使わなくても食わせなきゃ死ぬんだよな、逃げられないんだし。
解放時は飢餓状態で兵士用の高カロリー食与えたらショックで死んだとか、
ソ連軍は飢餓による衰弱した体への対応を知ってたから死亡率は低かったらしい。",0
d1ba2580d,livejupiter,"ああいう娘と飲みに行きたいンゴねぇ
なお現実",0
1e42200b9,news4vip,"途中まではjFZ選手の優勢だったけど
80で戦う意志を止めてしまったからな
頑張ってとどめ指して欲しいね",0
7321cdfd6,newsplus,"二重国籍でないことをどうやって証明するんだろ
アメリカみたいに戸籍のない国もあるのに
バレたら処分しますよ、でいいんじゃないの",0
9d72ca1e9,news4vip,交通事故についてはどう思う？,0
29733bc9e,newsplus,非公開情報も混じってたって,0
85cafd26b,newsplus,"わからん・・・・
なんかレポーターっぽいことやってたよね。",0
eec651f8d,newsplus,"というか、元々中東のイスラム教圏に「女性が泳ぐ」っていう習慣あったの？？
道を歩くのですら顔と手先以外隠さなきゃいけない文化で

よその国に行ってから急に泳ぎ始めて「イスラム水着」みたいなのを開発したの？",0
b5e1192c1,newsplus,"やっぱりデザイン面から攻めるしかないってことだろ？それ
いったん決まったものがそんな程度で覆るはずないじゃん
ほんとは韓国がイチャモンつけてくるのが楽で一番いいんだけどな",0
813977c1f,livejupiter,"皆様はディナーは何になさったのですか？
わたくしは今日から始まった夜マックでデブ活しますわ",0
365a5fb0e,newsplus,"何言ってるんだ？
方面軍司令官が敵地で一人で出歩くと思うか？
アサルトやらSMGなど装備した数名の護衛が公然と同行できる立場だぞ？
リッパートの時とは分けが違う。",0
50622df03,livejupiter,ネガってどうする前向きにいかんと,0
48d42632a,livejupiter,"見逃してたわ…
サンガツ！",0
573816125,livejupiter,"３カステヤノス
４セペダ
５フランシスコ
来年６月くらいまでこれ見たいンゴねぇ…",0
d9e9837dd,newsplus,"日本はちょっと特殊だからなあ
実は憲法やら、レッドパージなどで現状を「改革」「革新」しないと国体を「保守」できん
だからリベラル保守って成り立っちゃう稀有な国",0
de2d665b6,newsplus,"潜水艦ってどこにいるかわからんのが最大の利点じゃなかったっけ
ミサイル飛ばすだけなら戦闘機で良いし
魚雷ならヘリで事足りるし",0
59d8c492d,news4vip,"パクリはべつにかまわんぞ。
パクリいかんとか言うやつは全然分かってない。
もちろん著作権法違反になるようなのは全然だめだが",0
8b400d162,livejupiter,"何人ブラックキャップで死ぬねん学習能力ゼロかこいつら
わいぐらいのエリートゴキブリは食べてはいけないものについての教育も施されてるで",0
1bcb298fc,livejupiter,"徳島なんて土人の国や。水しかない
あんな文明低いとこが近畿なわけないわな",1
700b6315c,news4vip,"アメ公のパルプアクションでもいっぱいあってわからんわ
小学校の図書館とかに火星シリーズとかなかったか？",0
46903741c,livejupiter,"なんやかんや若いから伸びも考慮して怖い感じやな
ハムは不気味な強さがあるイメージなんや",0
e9bf2d75e,livejupiter,併殺…はしないよなあ…,0
389de1427,news4vip,"比べるのは人間である以上仕方ない
女は過去の男と
男は母か過去の女と今の配偶者比べてるんだし
そこで片方に文句言うのはおかしいだろ",0
b66365b14,livejupiter,"つーか中日もよくこんか大人な対応とれるな
その辺の奴ならブチ切れで叩く案件やろ♣♣♦",0
aac84e4a7,newsplus,"そりゃそうだｗ
しかし、何を書いていいかわからないｗ
もともとゆっくり進んでいくスレだったからなあ
書こうと思うと書けないもんだ。",0
